cuotas,monto,edad,ingresos,empresa,comerciante,comercio,sucursal,plan,sexo,ocupacion,calificacion,nacionalidad,localidad,mora
0.06,0.1493,0.64,0.0067,0.1,0.1438,0.4713,0.47,0.4264,0.147,0.2068,0.0016,0.3466,0.1979,False
0.18,0.8445,0.63,0.0012,0.1,0.0158,0.4721,0.09,0.4265,0.147,0.2068,0.0016,0.3466,0.0702,False
0.04,0.0204,0.23,0.0491,0.1,0.1103,0.4724,0.49,0.4266,0.154,0.0133,0.0015,0.3466,0.4517,True
0.06,0.0278,0.28,0.0359,0.1,0.0161,0.4722,0.25,0.4265,0.154,0.0133,0.0015,0.3466,0.3524,False
0.12,0.0017,0.28,0.6041,0.1,0.0157,0.4721,0.06,0.4265,0.154,0.0133,0.0015,0.3466,0.5973,True
0.04,0.0872,0.68,0.0115,0.1,0.0157,0.4721,0.02,0.4264,0.147,0.2068,0.0016,0.3466,0.3056,False
0.12,0.3565,0.36,0.0028,0.1,0.0698,0.4722,0.28,0.4265,0.154,0.0133,0.0016,0.3466,0.4695,False
0.04,0.4193,0.53,0.0024,0.1,0.016,0.4722,0.24,0.4265,0.154,0.0133,0.0016,0.3466,0.4579,False
0.09,0.0713,0.54,0.014,0.1,0.0157,0.4721,0.01,0.4264,0.147,0.0133,0.0016,0.3466,0.2194,False
0.04,0.0117,0.33,0.0857,0.1,0.0698,0.4722,0.28,0.4265,0.154,0.207,0.0015,0.3466,0.4579,False
0.06,0.8601,0.24,0.0012,0.1,0.0157,0.0335,0.04,0.4263,0.147,0.0133,0.0016,0.3466,0.407,False
0.12,0.9766,0.55,0.001,0.1,0.0161,0.4722,0.26,0.4265,0.154,0.0133,0.0016,0.3466,0.5561,False
0.12,0.0559,0.38,0.0179,0.1,0.0161,0.4722,0.25,0.4265,0.147,0.207,0.0015,0.3466,0.4579,True
0.09,0.4852,0.47,0.0021,0.1,0.0698,0.1446,0.28,0.4264,0.154,0.207,0.0016,0.3466,0.4695,False
0.06,0.0438,0.63,0.0229,0.1,0.0161,0.4722,0.26,0.4265,0.147,0.2068,0.0016,0.3466,0.5306,False
0.18,0.7232,0.21,0.0014,0.1,0.0749,0.4723,0.35,0.4265,0.147,0.207,0.0016,0.3466,0.5332,False
0.18,0.0219,0.5,0.0457,0.1,0.1524,0.7625,0.71,0.4266,0.154,0.0133,0.0015,0.3466,0.1551,True
0.18,0.0438,0.23,0.0229,0.1,0.0158,0.4721,0.09,0.4265,0.147,0.0133,0.0015,0.3466,0.5074,False
0.09,0.4534,0.26,0.0022,0.1,0.0749,0.4723,0.35,0.4265,0.154,0.0133,0.0016,0.3466,0.4579,False
0.06,0.0016,0.65,0.633,0.1,0.1051,0.4723,0.48,0.4266,0.147,0.2068,0.0015,0.3466,0.5414,True
0.09,0.1,0.51,0.01,0.1,0.0157,0.0335,0.04,0.4263,0.154,0.0133,0.0015,0.3466,0.2799,True
0.12,0.0091,0.49,0.1099,0.1,0.016,0.4722,0.24,0.4265,0.147,0.0133,0.0015,0.3466,0.5351,False
0.06,0.0075,0.62,0.1338,0.1,0.0698,0.1446,0.28,0.4264,0.147,0.2068,0.0015,0.3466,0.5884,True
0.12,0.0072,0.27,0.1387,0.1,0.0157,0.4721,0.04,0.4265,0.154,0.0133,0.0015,0.3466,0.4785,False
0.06,0.0108,0.33,0.0924,0.1,0.1524,0.7625,0.71,0.4266,0.154,0.0133,0.0015,0.3466,0.1551,False
0.06,0.033,0.29,0.0303,0.1,0.1103,0.4724,0.49,0.4266,0.147,0.0133,0.0016,0.3466,0.5017,False
0.06,0.0516,0.73,0.0194,0.1,0.0159,0.4722,0.14,0.4265,0.154,0.2068,0.0015,0.3466,0.6273,False
0.06,0.0011,0.21,0.9027,0.1,0.1051,0.3416,0.48,0.4264,0.154,0.0133,0.0016,0.3466,0.4579,False
0.09,0.2993,0.52,0.0033,0.1,0.016,0.0334,0.24,0.4263,0.154,0.0133,0.0016,0.3466,0.0861,False
0.12,0.0329,0.64,0.0304,0.1,0.0159,0.0379,0.14,0.4264,0.147,0.2068,0.0015,0.3466,0.2671,True
0.06,0.0406,0.64,0.0246,0.1,0.0698,0.1446,0.28,0.4264,0.154,0.0133,0.0015,0.3466,0.4579,False
0.04,0.0099,0.29,0.1013,0.1,0.1524,0.7625,0.7,0.4266,0.154,0.0133,0.0015,0.3466,0.1296,False
0.09,0.0016,0.68,0.6401,0.1,0.0157,0.4721,0.06,0.4265,0.147,0.2068,0.0216,0.3466,0.3941,False
0.18,0.0063,0.31,0.1583,0.1,0.1051,0.4723,0.48,0.4266,0.154,0.0133,0.0015,0.3466,0.5176,False
0.06,0.0309,0.53,0.0324,0.1,0.0698,0.1446,0.28,0.4264,0.154,0.207,0.0016,0.3466,0.5884,False
0.06,0.0024,0.31,0.4216,0.1,0.0157,0.0336,0.02,0.4263,0.154,0.2068,0.0216,0.3466,0.4579,False
0.12,0.375,0.69,0.0027,0.1,0.0161,0.4722,0.26,0.4265,0.147,0.2068,0.0016,0.3466,0.4579,False
0.12,0.0642,0.4,0.0156,0.1,0.0157,0.0334,0.01,0.4263,0.147,0.0133,0.0015,0.3827,0.2194,False
0.06,0.0532,0.4,0.0188,0.1,0.0158,0.0334,0.08,0.4263,0.147,0.0133,0.0015,0.3466,0.4579,True
0.12,0.0023,0.42,0.4274,0.1,0.0158,0.0335,0.1,0.4263,0.147,0.0133,0.0015,0.3466,0.2799,True
0.09,0.3204,0.32,0.0031,0.1,0.1051,0.4723,0.48,0.4266,0.154,0.0133,0.0016,0.3466,0.5414,True
0.04,0.0157,0.4,0.0636,0.1,0.0157,0.4721,0.04,0.4265,0.147,0.0133,0.0015,0.3466,0.0209,True
0.15,0.0029,0.25,0.3498,0.1,0.0158,0.4721,0.07,0.4265,0.154,0.0133,0.0015,0.3466,0.0702,False
0.12,0.0677,0.22,0.0148,0.1,0.1251,0.4723,0.36,0.4265,0.147,0.0133,0.0016,0.3466,0.5884,False
0.04,0.001,0.71,1,0.1,0.0749,0.1446,0.35,0.4264,0.147,0.2068,0.0015,0.3466,0.1777,True
0.06,0.0385,0.29,0.026,0.1,0.0159,0.4722,0.14,0.4265,0.154,0.0134,0.0014,0.3466,0.6273,False
0.04,0.0045,0.72,0.2212,0.1,0.0158,0.4722,0.1,0.4265,0.147,0.2068,0.0015,0.3466,0.2394,True
0.06,0.0021,0.66,0.4875,0.1,0.0157,0.4721,0.04,0.4265,0.147,0.2068,0.0015,0.3466,0.0209,True
0.06,0.2471,0.23,0.004,0.1,0.0157,0.0335,0.06,0.4263,0.147,0.207,0.0015,0.3466,0.1777,False
0.06,0.0014,0.42,0.7344,0.1,0.0159,0.0334,0.14,0.4263,0.147,0.0133,0.0015,0.3466,0.5684,True
0.09,0.0189,0.3,0.0528,0.1,0.0157,0.0335,0.05,0.4263,0.154,0.0133,0.0015,0.3466,0.5684,False
0.12,0.0644,0.61,0.0155,0.1,0.1524,0.7625,0.71,0.4266,0.147,0.2068,0.0015,0.3466,0.1551,True
0.06,0.0058,0.69,0.1732,0.1,0.0158,0.0333,0.07,0.4263,0.147,0.2068,0.0015,0.3466,0.5074,True
0.06,0.3021,0.45,0.0033,0.1,0.1476,0.4817,0.05,0.4194,0.154,0.0133,0.0016,0.3466,0.543,False
0.12,0.0011,0.32,0.8697,0.1,0.0158,0.0333,0.07,0.4263,0.154,0.0133,0.0216,0.3466,0.5074,False
0.15,0.0825,0.76,0.0121,0.1,0.1524,0.7625,0.7,0.4266,0.147,0.2068,0.0016,0.3466,0.1296,False
0.04,0.0128,0.68,0.0782,0.1,0.0157,0.4721,0.01,0.4264,0.154,0.2068,0.0016,0.3466,0.2194,False
0.15,0.0509,0.37,0.0197,0.1,0.0157,0.4721,0.02,0.4264,0.154,0.2069,0.0016,0.4386,0.4518,False
0.15,0.0541,0.65,0.0185,0.1,0.0157,0.4721,0.05,0.4265,0.154,0.0133,0.0016,0.3466,0.5702,True
0.12,0.5302,0.34,0.0019,0.1,0.1251,0.4723,0.36,0.4265,0.154,0.0133,0.0016,0.3466,0.5414,False
0.12,0.155,0.8,0.0065,0.1,0.0157,0.4721,0.02,0.4264,0.147,0.214,0.0016,0.3466,0.5702,False
0.06,0.4533,0.48,0.0022,0.1,0.1446,0.4736,0.24,0.4185,0.154,0.0133,0.0016,0.3466,0.4579,False
0.12,0.185,0.61,0.0054,0.1,0.1051,0.4723,0.48,0.4266,0.147,0.2069,0.0015,0.3466,0.2799,False
0.06,0.0031,0.35,0.324,0.1,0.0158,0.0334,0.08,0.4263,0.154,0.0133,0.0016,0.3466,0.4579,False
0.06,0.1869,0.57,0.0053,0.1,0.1051,0.4723,0.48,0.4266,0.147,0.2068,0.0016,0.3466,0.5176,False
0.12,0.0533,0.37,0.0188,0.1,0.1251,0.4723,0.36,0.4265,0.154,0.0133,0.0016,0.3466,0.1887,False
0.09,0.0084,0.48,0.1189,0.1,0.0158,0.0334,0.08,0.4263,0.147,0.0133,0.0015,0.3466,0.0028,False
0.12,0.0165,0.43,0.0604,0.1,0.1251,0.4723,0.36,0.4265,0.154,0.0133,0.0015,0.3466,0.1887,True
0.12,0.021,0.26,0.0477,0.1,0.1251,0.4723,0.36,0.4265,0.154,0.0133,0.0015,0.3466,0.1887,True
0.06,0.7637,0.28,0.0013,0.1,0.0698,0.4722,0.28,0.4265,0.154,0.0133,0.0015,0.3466,0.2266,False
0.04,0.0075,0.64,0.1338,0.1,0.1051,0.4723,0.48,0.4266,0.147,0.2068,0.0016,0.3466,0.1777,False
0.12,0.0015,0.68,0.6875,0.1,0.0157,0.4721,0.01,0.4264,0.154,0.0133,0.0014,0.3466,0.2194,True
0.06,0.6009,0.31,0.0017,0.1,0.0157,0.4721,0.01,0.4264,0.154,0.0133,0.0016,0.3466,0.2308,False
0.09,0.0888,0.27,0.0113,0.1,0.016,0.0334,0.24,0.4263,0.154,0.0133,0.0016,0.3466,0.4579,True
0.12,0.0867,0.51,0.0115,0.1,0.0157,0.0334,0.01,0.4263,0.147,0.0133,0.0015,0.3466,0.4579,True
0.06,0.0252,0.23,0.0397,0.1,0.0157,0.4721,0.05,0.4265,0.154,0.0133,0.0015,0.3466,0.1506,False
0.12,0.0015,0.65,0.6786,0.1,0.1251,0.4723,0.36,0.4265,0.154,0.2068,0.3441,0.3466,0.4579,False
0.06,0.0018,0.51,0.5586,0.1,0.0157,0.4721,0.06,0.4265,0.154,0.0133,0.3441,0.3466,0.3056,False
0.04,0.5455,0.22,0.0018,0.1,0.1051,0.4723,0.48,0.4266,0.154,0.0133,0.0016,0.3466,0.3941,False
0.09,0.0467,0.46,0.0214,0.1,0.0157,0.4721,0.06,0.4265,0.147,0.2068,0.0015,0.3466,0.3941,True
0.12,0.0014,0.22,0.7394,0.1,0.0157,0.4721,0.05,0.4265,0.154,0.0133,0.0015,0.3466,0.5884,False
0.09,0.0011,0.58,0.8775,0.1,0.1251,0.4723,0.36,0.4265,0.147,0.0133,0.0014,0.3466,0.4579,False
0.04,0.0075,0.7,0.1334,0.1,0.0158,0.4721,0.08,0.4265,0.147,0.2068,0.0014,0.3466,0.4579,False
0.12,0.0084,0.29,0.1184,0.1,0.0158,0.4722,0.1,0.4265,0.147,0.0133,0.0015,0.3466,0.0372,False
0.06,0.0261,0.23,0.0383,0.1,0.0157,0.0336,0.02,0.4263,0.147,0.0133,0.0015,0.3466,0.0861,False
0.12,0.0012,0.74,0.8195,0.1,0.0158,0.0333,0.07,0.4263,0.147,0.2068,0.0015,0.4386,0.2365,True
0.06,0.0175,0.24,0.0571,0.1,0.0157,0.0335,0.05,0.4263,0.154,0.0133,0.0015,0.3466,0.1233,True
0.12,0.8667,0.42,0.0012,0.1,0.0698,0.4722,0.28,0.4265,0.147,0.0133,0.0016,0.3466,0.6491,False
0.09,0.2,0.76,0.005,0.1,0.0157,0.4721,0.01,0.4264,0.147,0.2068,0.0016,0.3466,0.2194,False
0.12,0.2724,0.35,0.0037,0.1,0.0159,0.0334,0.14,0.4263,0.147,0.0133,0.0015,0.3466,0.2671,False
0.12,0.2674,0.39,0.0037,0.1,0.0157,0.4721,0.04,0.4265,0.154,0.0133,0.0016,0.3466,0.4785,False
0.09,0.0602,0.4,0.0166,0.1,0.0157,0.0335,0.05,0.4263,0.154,0.214,0.0016,0.3466,0.3574,False
0.12,0.2857,0.23,0.0035,0.1,0.0157,0.4721,0.01,0.4264,0.147,0.207,0.0015,0.3466,0.2308,True
0.12,0.0233,0.24,0.043,0.1,0.0698,0.4722,0.28,0.4265,0.154,0.0133,0.0016,0.3466,0.5884,True
0.04,0.0252,0.28,0.0397,0.1,0.0158,0.4721,0.09,0.4265,0.154,0.0133,0.0016,0.3466,0.0702,False
0.09,0.0389,0.65,0.0257,0.1,0.1251,0.4723,0.36,0.4265,0.147,0.2068,0.0015,0.3466,0.3098,True
0.09,0.0699,0.38,0.0143,0.1,0.0749,0.4723,0.35,0.4265,0.154,0.0133,0.0016,0.3466,0.5653,False
0.15,0.0322,0.3,0.031,0.1,0.1251,0.4723,0.36,0.4265,0.147,0.0133,0.0015,0.3466,0.3321,False
0.04,0.0259,0.52,0.0386,0.1,0.0157,0.4721,0.04,0.4265,0.147,0.2068,0.0016,0.3854,0.4695,False
0.18,0.2143,0.74,0.0047,0.1,0.0157,0.4721,0.01,0.4264,0.154,0.2072,0.0016,0.3466,0.0971,False
0.09,0.075,0.33,0.0133,0.1,0.0157,0.0334,0.01,0.4263,0.154,0.2069,0.0016,0.3466,0.4579,False
0.04,0.0022,0.7,0.4514,0.1,0.0749,0.1446,0.35,0.4264,0.154,0.2068,0.0015,0.3466,0.3574,True
0.09,0.0038,0.38,0.2628,0.1,0.0698,0.1446,0.28,0.4264,0.147,0.2068,0.0216,0.3466,0.543,False
0.06,0.0459,0.22,0.0218,0.1,0.0158,0.4722,0.1,0.4265,0.147,0.0133,0.0015,0.3466,0.1361,True
0.04,0.0092,0.29,0.109,0.1,0.0157,0.0336,0.02,0.4263,0.154,0.0133,0.0016,0.3466,0.5702,False
0.06,0.3028,0.36,0.0033,0.1,0.1476,0.4817,0.05,0.4194,0.154,0.0133,0.0016,0.3466,0.3574,False
0.09,0.0676,0.42,0.0148,0.1,0.0157,0.4721,0.04,0.4265,0.154,0.0133,0.0016,0.3466,0.6267,False
0.06,0.8469,0.23,0.0012,0.1,0.0157,0.0335,0.06,0.4263,0.154,0.0133,0.0016,0.3466,0.183,False
0.09,0.0024,0.68,0.4089,0.1,0.0157,0.4721,0.06,0.4265,0.147,0.2068,0.3441,0.3466,0.5176,False
0.12,0.5461,0.43,0.0018,0.1,0.0157,0.0335,0.04,0.4263,0.147,0.0133,0.0015,0.3466,0.4579,False
0.09,0.0214,0.28,0.0467,0.1,0.0158,0.0336,0.09,0.4263,0.154,0.0133,0.0016,0.3466,0.2374,False
0.09,0.0045,0.55,0.2227,0.1,0.1103,0.4724,0.49,0.4266,0.154,0.0133,0.0015,0.3466,0.5017,False
0.06,0.0249,0.25,0.0402,0.1,0.1438,0.4722,0.47,0.4265,0.154,0.0133,0.0016,0.3466,0.543,False
0.06,0.0018,0.65,0.5509,0.1,0.1524,0.7625,0.7,0.4266,0.147,0.2068,0.0216,0.3466,0.1296,False
0.04,0.1731,0.26,0.0058,0.1,0.016,0.0334,0.24,0.4263,0.147,0.0133,0.0016,0.3466,0.4579,False
0.06,0.0012,0.46,0.8341,0.1,0.0161,0.4722,0.26,0.4265,0.154,0.2068,0.3441,0.3466,0.5306,True
0.12,0.0014,0.4,0.6911,0.1,0.1524,0.7625,0.7,0.4266,0.154,0.2069,0.0015,0.3466,0.1296,False
0.18,0.3929,0.23,0.0025,0.1,0.0157,0.4721,0.01,0.4264,0.154,0.207,0.0016,0.3466,0.4579,False
0.12,0.0119,0.23,0.084,0.1,0.1051,0.4723,0.48,0.4266,0.147,0.2069,0.0016,0.3466,0.5332,False
0.04,0.0014,0.42,0.7206,0.1,0.0698,0.4722,0.28,0.4265,0.147,0.0133,0.0015,0.3466,0.5884,True
0.06,0.1286,0.33,0.0078,0.1,0.0157,0.0335,0.06,0.4263,0.154,0.0133,0.0016,0.3466,0.169,False
0.12,0.0981,0.44,0.0102,0.1,0.0157,0.0335,0.04,0.4263,0.154,0.0133,0.0016,0.3466,0.2799,False
0.06,0.5841,0.3,0.0017,0.1,0.0157,0.4721,0.05,0.4265,0.154,0.207,0.0015,0.3466,0.1375,False
0.06,0.5,0.29,0.002,0.1,0.0698,0.1446,0.28,0.4264,0.154,0.0133,0.0015,0.3827,0.4579,False
0.06,0.0353,0.28,0.0283,0.1,0.016,0.4722,0.24,0.4265,0.147,0.0133,0.0015,0.3466,0.5351,False
0.12,0.0019,0.49,0.5375,0.1,0.1251,0.4723,0.36,0.4265,0.147,0.2068,0.0216,0.3827,0.3056,False
0.06,0.1778,0.55,0.0056,0.1,0.1051,0.3416,0.48,0.4264,0.147,0.0133,0.0016,0.3827,0.5414,False
0.12,0.0025,0.54,0.4054,0.1,0.0158,0.4722,0.1,0.4265,0.147,0.2068,0.0216,0.3466,0.4637,False
0.12,0.067,0.3,0.0149,0.1,0.0158,0.4721,0.08,0.4265,0.147,0.2071,0.3441,0.3466,0.4579,False
0.09,0.171,0.23,0.0058,0.1,0.0749,0.1446,0.35,0.4264,0.154,0.0133,0.0016,0.3466,0.4579,False
0.04,0.5876,0.47,0.0017,0.1,0.0158,0.4721,0.09,0.4265,0.147,0.0133,0.0015,0.3466,0.0702,True
0.12,0.04,0.71,0.025,0.1,0.1463,0.4789,0.26,0.419,0.147,0.2068,0.0016,0.4386,0.1541,False
0.18,0.0041,0.51,0.2467,0.1,0.1051,0.4723,0.48,0.4266,0.147,0.0133,0.3441,0.3439,0.5176,False
0.09,0.0047,0.38,0.2116,0.1,0.0749,0.1446,0.35,0.4264,0.147,0.0133,0.0015,0.3466,0.1887,True
0.12,0.0035,0.53,0.2824,0.1,0.0161,0.4722,0.25,0.4265,0.147,0.2068,0.0216,0.3466,0.0161,False
0.09,0.0019,0.35,0.5186,0.1,0.1524,0.7625,0.7,0.4266,0.147,0.0133,0.0015,0.3466,0.1296,True
0.12,0.0167,0.26,0.06,0.1,0.1251,0.4107,0.36,0.4264,0.154,0.0133,0.0016,0.3466,0.5414,False
0.06,0.0013,0.29,0.7679,0.1,0.1051,0.4723,0.48,0.4266,0.154,0.2069,0.0016,0.3466,0.5176,False
0.12,0.1311,0.73,0.0076,0.1,0.1251,0.4723,0.36,0.4265,0.154,0.2068,0.0016,0.3466,0.3098,False
0.09,0.0134,0.2,0.0748,0.1,0.0157,0.4721,0.05,0.4265,0.154,0.0133,0.0015,0.3466,0.3574,False
0.04,0.0567,0.71,0.0176,0.1,0.0226,0.4328,0.24,0.4143,0.154,0.2068,0.0016,0.3466,0.5833,True
0.04,0.0174,0.72,0.0575,0.1,0.0749,0.1446,0.35,0.4264,0.147,0.2068,0.0016,0.3466,0.5332,False
0.12,0.4,0.35,0.0025,0.1,0.0158,0.0334,0.08,0.4263,0.154,0.0133,0.0016,0.3466,0.4579,False
0.09,0.0353,0.33,0.0283,0.1,0.0157,0.0335,0.05,0.4263,0.154,0.0133,0.0015,0.4386,0.3574,False
0.09,0.4839,0.76,0.0021,0.1,0.0157,0.0335,0.05,0.4263,0.154,0.2068,0.0016,0.3854,0.4579,False
0.18,0.0013,0.33,0.8,0.1,0.0157,0.4721,0.02,0.4264,0.154,0.0133,0.0014,0.4386,0.0861,False
0.06,0.0027,0.31,0.3642,0.1,0.1446,0.4736,0.24,0.4185,0.154,0.0133,0.0016,0.3466,0.536,False
0.18,0.1973,0.48,0.0051,0.1,0.0157,0.4721,0.02,0.4264,0.147,0.2068,0.0016,0.3466,0.2194,False
0.12,0.0329,0.37,0.0304,0.1,0.0749,0.4723,0.35,0.4265,0.154,0.0133,0.0015,0.3466,0.5332,False
0.04,0.0056,0.33,0.1792,0.1,0.1103,0.3631,0.49,0.4264,0.154,0.0133,0.0016,0.3466,0.5833,False
0.06,0.0469,0.36,0.0213,0.1,0.0749,0.1446,0.35,0.4264,0.154,0.207,0.0015,0.3466,0.3056,True
0.06,0.2989,0.27,0.0033,0.1,0.0749,0.1446,0.35,0.4264,0.154,0.207,0.0016,0.3466,0.4579,False
0.06,0.0455,0.26,0.022,0.1,0.0157,0.4721,0.06,0.4265,0.154,0.0133,0.0015,0.3466,0.5414,False
0.15,0.0141,0.52,0.0709,0.1,0.0161,0.4722,0.25,0.4265,0.154,0.2068,0.0016,0.3466,0.0161,False
0.04,0.0196,0.55,0.0509,0.1,0.0698,0.1446,0.28,0.4264,0.147,0.2068,0.0016,0.3466,0.4785,False
0.06,0.0037,0.45,0.2695,0.1,0.0749,0.1446,0.35,0.4264,0.154,0.2072,0.0016,0.3466,0.4579,False
0.09,0.0027,0.33,0.3646,0.1,0.0157,0.4721,0.04,0.4265,0.147,0.2069,0.0014,0.3466,0.5332,False
0.12,0.0011,0.24,0.9283,0.1,0.0157,0.0377,0.01,0.4263,0.147,0.0133,0.0016,0.3466,0.2194,True
0.06,0.0015,0.32,0.6624,0.1,0.0157,0.0335,0.05,0.4263,0.147,0.0133,0.0015,0.3466,0.3574,True
0.15,0.1121,0.39,0.0089,0.1,0.0157,0.4721,0.06,0.4265,0.147,0.0133,0.0016,0.3466,0.5414,True
0.06,0.0573,0.46,0.0174,0.1,0.0157,0.4721,0.01,0.4264,0.154,0.0133,0.0015,0.3466,0.4579,True
0.18,0.3333,0.48,0.003,0.1,0.0158,0.4722,0.1,0.4265,0.147,0.0133,0.0016,0.3466,0.4637,False
0.09,0.0079,0.27,0.1273,0.1,0.0161,0.4722,0.25,0.4265,0.154,0.2069,0.0015,0.3466,0.5554,False
0.12,0.0338,0.68,0.0296,0.1,0.0157,0.4721,0.01,0.4264,0.147,0.2068,0.0016,0.3466,0.2194,True
0.18,0.0098,0.5,0.1019,0.1,0.0159,0.4722,0.14,0.4265,0.154,0.2068,0.0216,0.3466,0.2753,False
0.12,0.0885,0.67,0.0113,0.1,0.0158,0.4721,0.09,0.4265,0.147,0.2068,0.0016,0.3466,0.0702,False
0.12,0.2885,0.22,0.0035,0.1,0.0158,0.0378,0.08,0.4264,0.154,0.0133,0.0016,0.3466,0.4579,False
0.12,0.0699,0.38,0.0143,0.1,0.0749,0.1446,0.35,0.4264,0.154,0.0133,0.0016,0.3466,0.4579,False
0.04,0.0503,0.61,0.0199,0.1,0.0698,0.4722,0.28,0.4265,0.147,0.2068,0.0016,0.3466,0.5884,True
0.12,0.0913,0.75,0.011,0.1,0.0157,0.4721,0.06,0.4265,0.147,0.2068,0.0016,0.3466,0.5414,True
0.12,0.0027,0.52,0.365,0.1,0.016,0.0334,0.24,0.4263,0.154,0.2068,0.0016,0.3466,0.4579,False
0.09,0.0013,0.6,0.7737,0.1,0.0157,0.0335,0.05,0.4263,0.147,0.2068,0.3441,0.3466,0.3574,False
0.04,0.0723,0.35,0.0138,0.1,0.0157,0.4721,0.02,0.4264,0.147,0.0133,0.0016,0.3827,0.4579,False
0.12,0.0026,0.34,0.3802,0.1,0.1207,0.3964,0.05,0.4114,0.147,0.2068,0.0216,0.3466,0.3952,False
0.06,0.002,0.39,0.5111,0.1,0.0161,0.4722,0.25,0.4265,0.154,0.2072,0.0216,0.3466,0.4579,True
0.09,0.96,0.3,0.001,0.1,0.1438,0.4722,0.47,0.4265,0.147,0.0133,0.0016,0.3466,0.3126,False
0.06,0.0419,0.43,0.0239,0.1,0.0159,0.0334,0.14,0.4263,0.154,0.0133,0.0015,0.3466,0.6273,True
0.12,0.0333,0.22,0.03,0.1,0.0157,0.0336,0.02,0.4263,0.147,0.0133,0.0016,0.3466,0.1233,True
0.15,0.5809,0.32,0.0017,0.1,0.1103,0.4724,0.49,0.4266,0.154,0.0133,0.0015,0.3466,0.1506,True
0.06,0.0142,0.34,0.0703,0.1,0.0157,0.0335,0.04,0.4263,0.154,0.0133,0.0016,0.3827,0.3941,False
0.04,0.6107,0.29,0.0016,0.1,0.0157,0.0335,0.04,0.4263,0.154,0.0133,0.0015,0.3466,0.357,False
0.12,0.0575,0.61,0.0174,0.1,0.0157,0.4721,0.02,0.4264,0.154,0.0133,0.0016,0.3466,0.4579,False
0.12,0.1316,0.79,0.0076,0.1,0.0158,0.0333,0.07,0.4263,0.147,0.2068,0.0016,0.3466,0.5074,False
0.12,0.0036,0.56,0.2777,0.1,0.0157,0.4721,0.01,0.4264,0.154,0.0133,0.0016,0.3466,0.2194,False
0.09,0.4568,0.28,0.0022,0.1,0.1438,0.4722,0.47,0.4265,0.154,0.0133,0.0016,0.3466,0.4579,False
0.06,0.0436,0.79,0.0229,0.1,0.0698,0.1446,0.28,0.4264,0.154,0.2068,0.0016,0.3466,0.5884,False
0.12,0.0016,0.75,0.6388,0.1,0.1251,0.4107,0.36,0.4264,0.147,0.2068,0.0015,0.3466,0.5414,True
0.12,0.0147,0.41,0.068,0.1,0.016,0.0334,0.24,0.4263,0.154,0.0133,0.0016,0.3466,0.5833,False
0.12,0.0902,0.37,0.0111,0.1,0.0157,0.0335,0.05,0.4263,0.147,0.0133,0.0016,0.3466,0.5684,True
0.12,0.6944,0.32,0.0014,0.1,0.0753,0.3718,0.35,0.4095,0.154,0.0133,0.0016,0.3466,0.3941,False
0.06,0.0297,0.23,0.0336,0.1,0.0157,0.4721,0.05,0.4265,0.154,0.0133,0.0015,0.3466,0.4579,False
0.09,0.0019,0.56,0.5281,0.1,0.0159,0.0334,0.14,0.4263,0.147,0.2068,0.0015,0.3466,0.4579,False
0.06,0.6415,0.37,0.0016,0.1,0.0157,0.4721,0.05,0.4265,0.154,0.0133,0.0015,0.3466,0.2854,False
0.04,0.1368,0.78,0.0073,0.1,0.1438,0.4713,0.47,0.4264,0.147,0.2068,0.0015,0.3466,0.4579,False
0.12,0.081,0.7,0.0123,0.1,0.1463,0.4789,0.26,0.419,0.147,0.2068,0.0016,0.3466,0.1506,False
0.09,0.0036,0.46,0.2774,0.1,0.1103,0.4724,0.49,0.4266,0.154,0.0133,0.0015,0.3466,0.4579,True
0.06,0.0014,0.3,0.7167,0.1,0.0157,0.4721,0.02,0.4264,0.154,0.2068,0.0014,0.3466,0.4637,True
0.09,0.0146,0.22,0.0683,0.1,0.0698,0.4722,0.28,0.4265,0.154,0.0133,0.0015,0.3466,0.5884,False
0.06,0.0041,0.51,0.2437,0.1,0.0157,0.4721,0.02,0.4264,0.147,0.2068,0.0016,0.3466,0.5702,False
0.06,0.0326,0.71,0.0307,0.1,0.0698,0.4722,0.28,0.4265,0.147,0.2068,0.0015,0.3466,0.5884,False
0.09,0.0468,0.48,0.0213,0.1,0.0161,0.4722,0.25,0.4265,0.154,0.0133,0.0016,0.3466,0.0161,False
0.04,0.002,0.34,0.501,0.1,0.0749,0.4723,0.35,0.4265,0.147,0.0133,0.0216,0.3466,0.4579,False
0.09,0.7582,0.46,0.0013,0.1,0.016,0.4722,0.24,0.4265,0.147,0.0133,0.0016,0.3466,0.4579,False
0.12,0.0104,0.22,0.096,0.1,0.0749,0.1446,0.35,0.4264,0.147,0.0133,0.0016,0.3466,0.3098,False
0.04,0.0082,0.38,0.1215,0.1,0.0158,0.4722,0.1,0.4265,0.154,0.0133,0.0015,0.3466,0.4579,True
0.06,0.0074,0.61,0.1355,0.1,0.1051,0.4723,0.48,0.4266,0.147,0.2068,0.0016,0.3466,0.5973,False
0.06,0.8068,0.33,0.0012,0.1,0.1438,0.4722,0.47,0.4265,0.154,0.0133,0.0016,0.3466,0.6529,False
0.12,0.0026,0.63,0.3802,0.1,0.0161,0.4722,0.25,0.4265,0.147,0.2068,0.0016,0.3466,0.0161,False
0.18,0.0784,0.45,0.0127,0.1,0.0159,0.4722,0.14,0.4265,0.154,0.0133,0.0016,0.3466,0.4579,False
